2.01064249506062e-06,8.76249044270888e-07,4.91883417000573e-07,2.18412120338462e-07
8.76249044270888e-07,1.58002201431256e-06,7.83252540969682e-07,3.34058277339613e-07
4.91883417000573e-07,7.83252540969682e-07,1.05003371368647e-06,5.24744621817811e-07
2.18412120338462e-07,3.34058277339613e-07,5.24744621817811e-07,1.11378567067533e-06
