4478
5504
6733
8353
10317
12739
15595
19070
23211
27794
33073
38609
45487
53626
61143
67461
74682
81667
89096
98912
109238
119650
130733
140418
152134
165365
177943
189320
198897
204725
207759
208363
206736
204265
198460
191084
182240
173242
163729
155334
147540
140516
132751
125005
118798
112408
106004
100375
95576
89956
84384
79797
75258
71064
67109
63586
59950
56231
53050
50169
47516
45147
43532
41696
39667
37688
36156
34798
33672
32958
32503
31771
31038
30303
29687
29353
28726
28172
27366
26670
25315
24320
23493
22557
21593
20577
19758
18720
17692
16701
15858
14719
13578
12897
12250
11542
10727
10123
9383
8643
7928
7437
7072
6820
6431
6217
6069
5903
5842
5779
5805
6014
6094
6070
6127
6239
6298
6416
6453
6488
6539
6371
6293
6264
6162
5861
5689
5592
5466
5341
5202
5059
4996
5015
4994
5155
5161
5268
5435
5680
5797
5924
6013
6297
6645
7063
7554
7657
7980
8424
8974
9484
10077
10493
10887
11514
12217
12624
12962
13273
13643
14248
14611
14797
14984
15110
15135
15683
16122
16577
16722
16608
16758
16810
16640
16312
16023
15592
15270
14840
14595
14575
14625
14710
15229
15869
16691
17922
19554
21409
23594
26377
29236
32668
36558
40038
43669
48304
53226
58461
64270
70463
75980
81452
87411
93438
99003
103909
108838
114127
119095
122261
125843
129232
132299
135500
139091
143043
146248
149259
152869
158276
164096
168897
172755
176575
180533
183727
188020
192089
195101
195560
196094
197879
199134
199862
199997
200216
199346
197410
195820
194790
193326
191108
189043
187271
185371
183453
180962
178083
175834
173122
170122
166713
163544
160289
157188
154999
152530
150191
146995
144592
142188
141077
140450
139796
138923
136700
135614
134367
133772
133674
133787
132910
131862
131239
130391
130252
129899
130206
130338
131061
132057
133124
134266
135883
138381
140834
144293
148330
152703
157718
163813
170074
176618
