0-20,20-30,30-40,40-50,50-60 ,60-65,65-70,70-75,75-80,80-inf,total
3.428571429,2.714285714,8,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,33.42857143,49.857142854,232.142857153
3.428571429,2.714285714,8,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,33.42857143,49.857142854,232.142857153
3.428571429,2.714285714,8,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,33.42857143,49.857142854,232.142857153
3.428571429,2.714285714,8,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,33.42857143,49.857142854,232.142857153
3.428571429,2.714285714,8,18.142857146,34.85714286,21.57142857,26.28571429,33.85714286,33.42857143,49.857142854,232.142857153
2.428571428,4.285714286,7.714285714,17.285714284,44,29.42857143,31.14285714,40.14285714,37.71428571,67.571428573,281.714285705
2.428571428,4.285714286,7.714285714,17.285714284,44,29.42857143,31.14285714,40.14285714,37.71428571,67.571428573,281.714285705
2.428571428,4.285714286,7.714285714,17.285714284,44,29.42857143,31.14285714,40.14285714,37.71428571,67.571428573,281.714285705
2.428571428,4.285714286,7.714285714,17.285714284,44,29.42857143,31.14285714,40.14285714,37.71428571,67.571428573,281.714285705
2.428571428,4.285714286,7.714285714,17.285714284,44,29.42857143,31.14285714,40.14285714,37.71428571,67.571428573,281.714285705
2.428571428,4.285714286,7.714285714,17.285714284,44,29.42857143,31.14285714,40.14285714,37.71428571,67.571428573,281.714285705
2.428571428,4.285714286,7.714285714,17.285714284,44,29.42857143,31.14285714,40.14285714,37.71428571,67.571428573,281.714285705
2.428571429,4.714285714,8,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,36.42857143,68.42857143,284.571428562
2.428571429,4.714285714,8,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,36.42857143,68.42857143,284.571428562
2.428571429,4.714285714,8,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,36.42857143,68.42857143,284.571428562
2.428571429,4.714285714,8,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,36.42857143,68.42857143,284.571428562
2.428571429,4.714285714,8,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,36.42857143,68.42857143,284.571428562
2.428571429,4.714285714,8,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,36.42857143,68.42857143,284.571428562
2.428571429,4.714285714,8,18.142857139,49.85714285,28.28571429,30.71428571,37.57142857,36.42857143,68.42857143,284.571428562
1.857142857,3.714285714,7.571428571,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,33.42857143,57.428571421,243.28571426
1.857142857,3.714285714,7.571428571,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,33.42857143,57.428571421,243.28571426
1.857142857,3.714285714,7.571428571,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,33.42857143,57.428571421,243.28571426
1.857142857,3.714285714,7.571428571,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,33.42857143,57.428571421,243.28571426
1.857142857,3.714285714,7.571428571,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,33.42857143,57.428571421,243.28571426
1.857142857,3.714285714,7.571428571,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,33.42857143,57.428571421,243.28571426
1.857142857,3.714285714,7.571428571,14.857142857,34.28571428,27.71428571,28.71428571,33.71428571,33.42857143,57.428571421,243.28571426
2.714285714,3.714285715,6.428571428,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,26.42857143,54.57142857,214.714285723
2.714285714,3.714285715,6.428571428,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,26.42857143,54.57142857,214.714285723
2.714285714,3.714285715,6.428571428,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,26.42857143,54.57142857,214.714285723
2.714285714,3.714285715,6.428571428,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,26.42857143,54.57142857,214.714285723
2.714285714,3.714285715,6.428571428,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,26.42857143,54.57142857,214.714285723
2.714285714,3.714285715,6.428571428,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,26.42857143,54.57142857,214.714285723
2.714285714,3.714285715,6.428571428,11.285714286,34.28571429,22.85714286,23.28571429,29.14285714,26.42857143,54.57142857,214.714285723
2.428571429,3.571428572,7.285714285,11.142857143,29.28571428,22,23,21.71428571,26.42857143,42.857142861,189.71428571
2.428571429,3.571428572,7.285714285,11.142857143,29.28571428,22,23,21.71428571,26.42857143,42.857142861,189.71428571
2.428571429,3.571428572,7.285714285,11.142857143,29.28571428,22,23,21.71428571,26.42857143,42.857142861,189.71428571
2.428571429,3.571428572,7.285714285,11.142857143,29.28571428,22,23,21.71428571,26.42857143,42.857142861,189.71428571
2.428571429,3.571428572,7.285714285,11.142857143,29.28571428,22,23,21.71428571,26.42857143,42.857142861,189.71428571
2.428571429,3.571428572,7.285714285,11.142857143,29.28571428,22,23,21.71428571,26.42857143,42.857142861,189.71428571
2.428571429,3.571428572,7.285714285,11.142857143,29.28571428,22,23,21.71428571,26.42857143,42.857142861,189.71428571
2.285714285,1.285714286,5.428571428,8.714285714,27,15,15.85714286,23.57142857,24.85714286,38.285714291,162.285714294
2.285714285,1.285714286,5.428571428,8.714285714,27,15,15.85714286,23.57142857,24.85714286,38.285714291,162.285714294
2.285714285,1.285714286,5.428571428,8.714285714,27,15,15.85714286,23.57142857,24.85714286,38.285714291,162.285714294
2.285714285,1.285714286,5.428571428,8.714285714,27,15,15.85714286,23.57142857,24.85714286,38.285714291,162.285714294
2.285714285,1.285714286,5.428571428,8.714285714,27,15,15.85714286,23.57142857,24.85714286,38.285714291,162.285714294
2.285714285,1.285714286,5.428571428,8.714285714,27,15,15.85714286,23.57142857,24.85714286,38.285714291,162.285714294
2.285714285,1.285714286,5.428571428,8.714285714,27,15,15.85714286,23.57142857,24.85714286,38.285714291,162.285714294
1.714285715,1.571428571,7.571428571,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,22.28571429,42.000000001,169.428571435
1.714285715,1.571428571,7.571428571,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,22.28571429,42.000000001,169.428571435
1.714285715,1.571428571,7.571428571,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,22.28571429,42.000000001,169.428571435
1.714285715,1.571428571,7.571428571,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,22.28571429,42.000000001,169.428571435
1.714285715,1.571428571,7.571428571,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,22.28571429,42.000000001,169.428571435
1.714285715,1.571428571,7.571428571,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,22.28571429,42.000000001,169.428571435
1.714285715,1.571428571,7.571428571,9.857142857,25.42857143,16.14285714,19.57142857,23.28571429,22.28571429,42.000000001,169.428571435
2.571428572,3.571428572,5.285714286,13.714285714,28.57142857,16.85714286,24,27.71428571,26.71428571,51.714285717,200.714285711
2.571428572,3.571428572,5.285714286,13.714285714,28.57142857,16.85714286,24,27.71428571,26.71428571,51.714285717,200.714285711
2.571428572,3.571428572,5.285714286,13.714285714,28.57142857,16.85714286,24,27.71428571,26.71428571,51.714285717,200.714285711
2.571428572,3.571428572,5.285714286,13.714285714,28.57142857,16.85714286,24,27.71428571,26.71428571,51.714285717,200.714285711
2.571428572,3.571428572,5.285714286,13.714285714,28.57142857,16.85714286,24,27.71428571,26.71428571,51.714285717,200.714285711
2.571428572,3.571428572,5.285714286,13.714285714,28.57142857,16.85714286,24,27.71428571,26.71428571,51.714285717,200.714285711
2.571428572,3.571428572,5.285714286,13.714285714,28.57142857,16.85714286,24,27.71428571,26.71428571,51.714285717,200.714285711
3,3.714285714,8.571428572,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,36.57142857,59.999999999,248.571428578
3,3.714285714,8.571428572,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,36.57142857,59.999999999,248.571428578
3,3.714285714,8.571428572,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,36.57142857,59.999999999,248.571428578
3,3.714285714,8.571428572,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,36.57142857,59.999999999,248.571428578
3,3.714285714,8.571428572,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,36.57142857,59.999999999,248.571428578
3,3.714285714,8.571428572,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,36.57142857,59.999999999,248.571428578
3,3.714285714,8.571428572,14.142857143,36.57142857,23.42857143,26.28571429,36.28571429,36.57142857,59.999999999,248.571428578
