delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1,delta_2,gamma_2,eps_2,r_2,x0_infect_2,beta0_2,beta1_2,beta2_2,beta3_2,beta4_2,beta5_2,beta6_2,delta_3,gamma_3,eps_3,r_3,x0_infect_3,beta0_3,beta1_3,beta2_3,beta3_3,beta4_3,beta5_3,beta6_3,delta_4,gamma_4,eps_4,r_4,x0_infect_4,beta0_4,beta1_4,beta2_4,beta3_4,beta4_4,beta5_4,beta6_4,delta_5,gamma_5,eps_5,r_5,x0_infect_5,beta0_5,beta1_5,beta2_5,beta3_5,beta4_5,beta5_5,beta6_5,delta_6,gamma_6,eps_6,r_6,x0_infect_6,beta0_6,beta1_6,beta2_6,beta3_6,beta4_6,beta5_6,beta6_6,delta_7,gamma_7,eps_7,r_7,x0_infect_7,beta0_7,beta1_7,beta2_7,beta3_7,beta4_7,beta5_7,beta6_7
0.000006508229391,0.115273218402107,0.824739289380078,0.008514006330770,0.000038026656588,0.310475563475267,0.685258171393354,0.041304691961988,0.383802129958537,0.099780776483859,0.496534534789267,0.668316308844186,0.159022692946446,0.768738753940561,0.991941966276581,0.000038475903984,0.000043958970765,0.167479005624408,0.351682007222893,0.821918842119030,0.477860752343293,0.711748525094183,0.956662775690998,0.808673929136915,0.877319112982040,0.023055348720894,0.954981615369120,0.000041103747259,0.000047235286845,0.435043537691441,0.442250178898367,0.461780116271284,0.500592816843562,0.504600071057311,0.568434254894338,0.611164600967296,0.487346125071826,0.058407014593859,0.616922816633462,0.000158688923002,0.000007175707413,0.515530017719808,0.424805761155135,0.498386467798416,0.272519528560292,0.699253949017763,0.559578406373097,0.605292550100417,0.342697133239149,0.021276758818656,0.207175991756967,0.717719084003157,0.000000035688851,0.906401793033548,0.681187974877171,0.454881946504359,0.273624277193581,0.922994545070783,0.802649544595387,0.661405250549216,0.003037649656896,0.154868638231620,0.245857380733352,0.018649604229720,0.000044570581566,0.998661411485752,0.505504230068152,0.340950929522838,0.579280596906347,0.558969828740786,0.948151585462309,0.761377778035112,0.298062316600986,0.011663972885385,0.001848780330657,0.004059962662775,0.000045494500131,0.368218822990325,0.613635848811091,0.314356438880830,0.176994859115459,0.196975310515758,0.504947487606363,0.891932323523589,0.199612509844937,0.005909746064026,0.003469091640941,0.001296147889283,0.000004807277448,0.998833913946575,0.026435132949074,0.850406512090712,0.324006224582329,0.299228694480095,0.021636691707699,0.645359746795009
