NbCI,Method,Parametre_method_1,Parametre_method_2,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0
0,MCMC,Gibbs,/,27745708475.073360443115234,94999,0,6.792082247000001,6.790346874000000,0.816000362872324,0.011190702323094,0.355827198150713,0.506342856561966,0.000203378965469,0.038381206531004,0.075053956047492,0.014624227052228,0.048001189521319,0.054908288053792,0.041734881430147,0.011154810680699
0,MCMC,Gibbs,/,27733720484.306655883789062,99999,0,7.134335118000000,7.132599352000000,0.815484219053776,0.010609102282650,0.356304944722842,0.505774519796923,0.000203552462729,0.039012062090551,0.075638100137236,0.014089891351939,0.048562937326967,0.055608699168706,0.042350366121478,0.011742444076228
0,MCMC,Gibbs,/,27719880205.880554199218750,104999,0,7.475172348000000,7.473445470000000,0.814926881810444,0.010022753104262,0.356896484566419,0.505202968195899,0.000203706607822,0.039608991386582,0.076216267875467,0.013543875373625,0.049110703259078,0.056177633634641,0.042982554961699,0.012313994912056
0,MCMC,Gibbs,/,27700649738.399780273437500,109999,0,7.816888219000001,7.815002770000000,0.814308897224443,0.009419335509820,0.357629437914789,0.504705425555368,0.000203856240096,0.040262056326814,0.076824575620600,0.013006541419582,0.049679086182651,0.056792982878039,0.043550483868806,0.012835535953634
0,MCMC,Gibbs,/,27676998069.901367187500000,114999,0,8.171642239000001,8.169570192000000,0.813737199943132,0.008767004689795,0.358235795007750,0.504195328083171,0.000204020826782,0.040865687219254,0.077427039837744,0.013475405933210,0.050332696749779,0.057402099865268,0.044149371421420,0.013491447332447
0,MCMC,Gibbs,/,27644294951.539604187011719,119999,0,8.519929042000001,8.517731276999999,0.813129777669665,0.007998674889682,0.358845641923389,0.503659802195123,0.000204221229698,0.041491459657732,0.078053189700955,0.014050429293917,0.050949470733726,0.057983039086472,0.044629383677113,0.014149840950672
0,MCMC,Gibbs,/,27605490449.260608673095703,124999,0,8.876212015000000,8.873266578000001,0.812446137441602,0.007425224949632,0.359489348029668,0.502979680998054,0.000204408607418,0.042053457732088,0.078611926576980,0.014582861096989,0.051543141825171,0.058583902956747,0.045233609719596,0.014695828377428
0,MCMC,Gibbs,/,27553387565.168388366699219,129999,0,9.225318453000000,9.221399861000000,0.811898699220425,0.006787815587269,0.360132314537952,0.502395832708984,0.000204621469509,0.042635582247991,0.079217498026098,0.015196239781509,0.052010613576711,0.059164525306758,0.045885619177272,0.015228434883910
0,MCMC,Gibbs,/,27476189663.375843048095703,134999,0,9.572584015000000,9.568288131999999,0.811240862471335,0.006138161959179,0.360707915594115,0.501784274439331,0.000204784451138,0.043283191741379,0.079893103028938,0.015755463900990,0.052545373298723,0.059706895813965,0.046524346003970,0.015771287071576
0,MCMC,Gibbs,/,27380489820.664474487304688,139999,0,9.912583455000000,9.907698754000000,0.810563595271932,0.005509777247253,0.361252784010814,0.501199336470419,0.000204978747636,0.043881195943880,0.080475228339748,0.016381821982212,0.053139675008437,0.060322774344846,0.047129469622634,0.016381694461954
0,MCMC,Gibbs,/,27247722579.563922882080078,144999,0,10.253388583000001,10.248244228000001,0.809952813580618,0.004932760867948,0.361858116560041,0.500564940735381,0.000205154296531,0.044501802451726,0.081108915509829,0.016959171316820,0.053778591264573,0.060903000299343,0.047725705719032,0.017063916485864
0,MCMC,Gibbs,/,27085426547.365203857421875,149999,0,10.595770433000000,10.590365102000000,0.809309477323847,0.004349012010040,0.362440215609119,0.500008344790396,0.000205356348776,0.045036455153218,0.081745688099942,0.017570898070311,0.054354032581916,0.061489636455135,0.048303978178247,0.017691348513930
0,MCMC,Gibbs,/,26847785248.809562683105469,154999,0,10.944220113000000,10.938623849000001,0.808685250068383,0.003769281752192,0.363022936876627,0.499392370806919,0.000205556658082,0.045670412175411,0.082332229440569,0.018217566703098,0.054984382192360,0.062117089060551,0.048930047417231,0.018242642915903
