NbCI,Method,Parametre_method_1,Parametre_method_2,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0
81,MCMC,Gibbs,/,27936151293.305923461914062,18779,0,1.433152783000000,1.429390611000000,0.755179559478450,0.047813087471325,0.436695861962688,0.248613454597930,0.000044188682755,0.031642489800730,0.014215899725247,0.047615884090527,0.052739891280848,0.072061040566999,0.045754132606260,0.032161212623371
81,MCMC,Gibbs,/,27936135928.132350921630859,18809,0,1.435274873000000,1.431514385000000,0.755179559478450,0.047806807745830,0.436704435880392,0.248610836060805,0.000044190557992,0.031646809394054,0.014218762097987,0.047626897056887,0.052742104408817,0.072061040566999,0.045754132606260,0.032164375796200
81,MCMC,Gibbs,/,27936120747.824596405029297,18839,0,1.437591999000000,1.433833474000000,0.755174692995160,0.047806807745830,0.436707034000101,0.248610836060805,0.000044190557992,0.031652317477597,0.014219385249345,0.047634390368606,0.052742104408817,0.072061547064712,0.045757641083289,0.032169402575043
81,MCMC,Gibbs,/,27936103340.257888793945312,18869,0,1.440075475000000,1.436341517000000,0.755171344190072,0.047796684755765,0.436712588848440,0.248608585907348,0.000044193278861,0.031656676687881,0.014226171186927,0.047634780444134,0.052742999341951,0.072068906020779,0.045757641083289,0.032173144359470
81,MCMC,Gibbs,/,27936067217.777702331542969,18899,0,1.443486347000000,1.439694632000000,0.755169385900536,0.047794954926065,0.436718222831913,0.248608585907348,0.000044193278861,0.031670072962436,0.014233385652099,0.047637191767211,0.052754254298157,0.072075423935025,0.045757641083289,0.032173888442455
81,MCMC,Gibbs,/,27936065312.402885437011719,18929,0,1.445945909000000,1.442152841000000,0.755169385900536,0.047782710870720,0.436718222831913,0.248606697729525,0.000044193581134,0.031670072962436,0.014238708246754,0.047639540420836,0.052758755986362,0.072077552061181,0.045758737077981,0.032185830626254
81,MCMC,Gibbs,/,27936058681.087173461914062,18959,0,1.448138281000000,1.444342869000000,0.755168173452479,0.047777987891719,0.436722736606047,0.248606309790345,0.000044193581134,0.031672245427509,0.014242603452533,0.047641855155816,0.052759304555390,0.072077552061181,0.045758737077981,0.032189367298890
81,MCMC,Gibbs,/,27936041181.207088470458984,18989,0,1.450273506000000,1.446478415000000,0.755160201467060,0.047773937888700,0.436722736606047,0.248601736894364,0.000044193581134,0.031678282357141,0.014244037589969,0.047641855155816,0.052761019922442,0.072082501287343,0.045758737077981,0.032192843495621
81,MCMC,Gibbs,/,27936023793.365188598632812,19019,0,1.452404914000000,1.448610223000000,0.755151207619848,0.047767340494633,0.436726731751469,0.248596789466789,0.000044195133567,0.031683215688215,0.014244037589969,0.047647350560755,0.052761684537423,0.072086019698308,0.045760318610301,0.032193268495612
81,MCMC,Gibbs,/,27936021987.978046417236328,19049,0,1.454562922000000,1.450768071000000,0.755151207619848,0.047758220241596,0.436731138083068,0.248593908906243,0.000044195133567,0.031683409902737,0.014246300974549,0.047647350560755,0.052762405557013,0.072086845104958,0.045763869440132,0.032197147620962
81,MCMC,Gibbs,/,27936021231.487609863281250,19079,0,1.456683861000000,1.452888258000000,0.755151207619848,0.047756401089486,0.436737617181087,0.248593908906243,0.000044195133567,0.031683409902737,0.014249970361238,0.047655819593529,0.052762405557013,0.072089593409252,0.045766089777164,0.032197147620962
81,MCMC,Gibbs,/,27936018808.032619476318359,19109,0,1.458817613000000,1.455023944000000,0.755145965181898,0.047756295199985,0.436738442825118,0.248589154953261,0.000044195816477,0.031683409902737,0.014253887431587,0.047665320390691,0.052766470627087,0.072091865964085,0.045766089777164,0.032199425609543
81,MCMC,Gibbs,/,27936008830.986892700195312,19139,0,1.462002262000000,1.458210386000000,0.755140051000137,0.047748934638411,0.436739158211095,0.248588494661934,0.000044196219380,0.031686337567719,0.014261725552158,0.047665320390691,0.052766710619909,0.072091865964085,0.045768954978041,0.032201686926752
81,MCMC,Gibbs,/,27935998090.302513122558594,19169,0,1.464287347000000,1.460499499000000,0.755130120887275,0.047745496330825,0.436739158211095,0.248584162665809,0.000044197177880,0.031689176663050,0.014261725552158,0.047665320390691,0.052766710619909,0.072098352174873,0.045774980031390,0.032203106529576
81,MCMC,Gibbs,/,27935988776.901451110839844,19199,0,1.466545863000000,1.462750811000000,0.755130120887275,0.047745360958052,0.436740213849874,0.248573295538496,0.000044197177880,0.031692256479283,0.014264719919791,0.047671281720255,0.052766710619909,0.072102889264386,0.045774980031390,0.032203842465130
