NbCI,Method,Parametre_method_1,Parametre_method_2,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0,delta_1,gamma_1,eps_1,r_1,x0_infect_1,beta0_1,beta1_1,beta2_1,beta3_1,beta4_1,beta5_1,beta6_1
80,MCMC,Gibbs,/,6862179.306141335517168,6809,0,1.002120015000000,1.001672574000000,0.875265910761111,0.077195764056320,0.392176959032626,0.332743761987689,0.000246871151822,0.013973223896361,0.023303700928511,0.051534819200872,0.038270624430958,0.024197323444786,0.039693525275372,0.060290293678309,0.528873941332619,0.228051160686892,0.742148288215994,0.242552022951118,0.000123760245909,0.067528917594669,0.042490196403403,0.041388993377337,0.007881884187774,0.015908953597051,0.005198069251036,0.008122940854815
80,MCMC,Gibbs,/,6861993.298179473727942,6839,0,1.007112697000000,1.006605563000000,0.875265910761111,0.077194315852610,0.392176959032626,0.332742150530371,0.000246871311474,0.013974289489313,0.023308820704458,0.051534819200872,0.038270624430958,0.024197323444786,0.039696932302311,0.060290293678309,0.528871517994868,0.228051160686892,0.742144821841233,0.242553333814732,0.000123759713810,0.067534602865117,0.042490196403403,0.041390043768422,0.007882554640541,0.015908953597051,0.005198069251036,0.008127976650826
80,MCMC,Gibbs,/,6861835.581171909347177,6869,0,1.011725668000000,1.011214066000000,0.875265910761111,0.077193575810174,0.392175506476457,0.332733877378174,0.000246870498170,0.013975085388507,0.023310362167920,0.051539874829143,0.038270624430958,0.024197323444786,0.039697450593377,0.060290293678309,0.528867695565305,0.228051160686892,0.742138247863106,0.242553333814732,0.000123759713810,0.067534602865117,0.042497234348999,0.041390043768422,0.007884428151972,0.015908953597051,0.005198069251036,0.008127976650826
80,MCMC,Gibbs,/,6861673.362943459302187,6899,0,1.016973156000000,1.016403376000000,0.875265910761111,0.077193575810174,0.392175506476457,0.332741505219097,0.000246871787190,0.013975085388507,0.023311144421897,0.051539874829143,0.038276719762599,0.024197323444786,0.039697450593377,0.060290293678309,0.528867695565305,0.228042645650614,0.742145769500581,0.242553333814732,0.000123761524316,0.067534602865117,0.042497234348999,0.041393619103209,0.007886411206274,0.015908953597051,0.005198069251036,0.008127976650826
80,MCMC,Gibbs,/,6861550.901186863891780,6929,0,1.021621033000000,1.021029501000000,0.875264481486384,0.077188747739577,0.392171391371303,0.332741505219097,0.000246871787190,0.013975085388507,0.023311144421897,0.051542371793143,0.038276719762599,0.024197323444786,0.039697450593377,0.060290293678309,0.528867695565305,0.228042645650614,0.742145769500581,0.242546429876335,0.000123761524316,0.067536071072997,0.042502623225812,0.041394315429095,0.007890178714943,0.015910747133952,0.005200967877946,0.008129116267667
80,MCMC,Gibbs,/,6861509.736207129433751,6959,0,1.026240787000000,1.025580687000000,0.875264481486384,0.077188488287682,0.392171986296062,0.332725949277304,0.000246873409887,0.013975085388507,0.023311144421897,0.051542371793143,0.038278491178967,0.024197323444786,0.039697450593377,0.060290293678309,0.528867695565305,0.228042645650614,0.742148972252099,0.242546429876335,0.000123764018708,0.067538786484707,0.042502623225812,0.041394315429095,0.007890619792511,0.015912340218191,0.005200967877946,0.008134823606522
80,MCMC,Gibbs,/,6861274.148760937154293,6989,0,1.030715719000000,1.030055109000000,0.875256311049136,0.077188488287682,0.392172151344059,0.332725949277304,0.000246873677961,0.013975085388507,0.023318669216716,0.051546487258761,0.038279443121709,0.024197323444786,0.039700968253265,0.060290418931897,0.528867695565305,0.228042645650614,0.742147499964133,0.242546374811366,0.000123765264939,0.067542944902355,0.042502623225812,0.041394315429095,0.007890619792511,0.015914790414442,0.005200967877946,0.008137007050734
80,MCMC,Gibbs,/,6861055.146969589404762,7019,0,1.035320886000000,1.034598941000000,0.875248555497232,0.077187493276180,0.392175621156991,0.332725949277304,0.000246872181003,0.013978856873733,0.023320667650340,0.051547411962947,0.038279443121709,0.024197323444786,0.039711258532799,0.060290418931897,0.528867695565305,0.228042645650614,0.742147499964133,0.242546374811366,0.000123765613814,0.067542944902355,0.042502623225812,0.041398394594719,0.007893282395088,0.015914790414442,0.005204272880912,0.008137007050734
80,MCMC,Gibbs,/,6860710.847719968296587,7049,0,1.039940640000000,1.039219507000000,0.875248555497232,0.077187493276180,0.392176160621265,0.332728268695891,0.000246871514907,0.013978856873733,0.023330197135309,0.051547411962947,0.038279443121709,0.024197323444786,0.039711992722061,0.060290716720108,0.528858430389782,0.228041532315146,0.742147499964133,0.242545128743747,0.000123764672475,0.067542944902355,0.042502623225812,0.041398394594719,0.007895038692372,0.015921450827509,0.005206356875075,0.008137613130333
80,MCMC,Gibbs,/,6860686.590273397043347,7079,0,1.044442443000000,1.043720649000000,0.875248555497232,0.077187493276180,0.392176160621265,0.332727470649780,0.000246871114497,0.013978856873733,0.023330197135309,0.051547411962947,0.038279294920023,0.024197323444786,0.039713424021147,0.060290716720108,0.528858430389782,0.228041532315146,0.742151014320525,0.242551631660014,0.000123765746457,0.067542944902355,0.042503380191690,0.041399771195876,0.007895038692372,0.015921450827509,0.005207879048761,0.008138786472421
80,MCMC,Gibbs,/,6860377.770247302949429,7109,0,1.048841173000000,1.048119048000000,0.875244281621360,0.077187493276180,0.392176160621265,0.332733576350699,0.000246871114497,0.013983209198339,0.023337250384084,0.051544747065744,0.038279294920023,0.024197323444786,0.039716607660099,0.060290716720108,0.528858430389782,0.228034713141922,0.742151014320525,0.242550386487273,0.000123765746457,0.067547166878800,0.042504131816620,0.041400474998492,0.007895038692372,0.015921450827509,0.005208119928015,0.008139129465231
80,MCMC,Gibbs,/,6860256.155176406726241,7139,0,1.053386929000000,1.052676886000000,0.875244301643941,0.077187493276180,0.392176160621265,0.332733576350699,0.000246870293694,0.013983554498202,0.023340697951834,0.051546938745598,0.038282085754677,0.024197323444786,0.039716607660099,0.060290716720108,0.528858430389782,0.228034713141922,0.742156431602354,0.242550386487273,0.000123769244710,0.067547166878800,0.042504131816620,0.041400474998492,0.007903278242209,0.015921450827509,0.005208119928015,0.008142864769488
80,MCMC,Gibbs,/,6860210.769747460260987,7169,0,1.057876980000000,1.057153122000000,0.875244301643941,0.077187493276180,0.392176160621265,0.332734653634598,0.000246870381391,0.013983554498202,0.023340697951834,0.051548936932145,0.038282085754677,0.024197323444786,0.039717439637112,0.060290716720108,0.528857768555390,0.228034713141922,0.742156431602354,0.242547264240190,0.000123770759186,0.067547166878800,0.042505148277286,0.041401956238929,0.007905150906277,0.015922436576345,0.005208119928015,0.008145641120282
80,MCMC,Gibbs,/,6860018.044199722819030,7199,0,1.062226668000000,1.061502760000000,0.875244301643941,0.077187493276180,0.392177169844698,0.332731276158423,0.000246870381391,0.013983554498202,0.023340697951834,0.051548671239745,0.038286524746292,0.024198961788756,0.039723286678028,0.060290716720108,0.528851356581959,0.228034713141922,0.742166579981211,0.242547264240190,0.000123771186128,0.067550524654269,0.042505148277286,0.041405714184520,0.007905129499219,0.015922436576345,0.005213316981680,0.008145641120282
80,MCMC,Gibbs,/,6859779.883463694714010,7229,0,1.066564204000000,1.065840286000000,0.875244301643941,0.077187493276180,0.392177169844698,0.332731276158423,0.000246871611479,0.013983554498202,0.023344137500136,0.051548412802435,0.038286524746292,0.024203188365285,0.039723959112878,0.060290716720108,0.528848127375570,0.228030377248688,0.742173249968129,0.242550370390331,0.000123769329269,0.067550524654269,0.042506539802092,0.041405714184520,0.007905129499219,0.015925286690160,0.005214287954923,0.008148776440145
80,MCMC,Gibbs,/,6859527.387684804387391,7259,0,1.070923851000000,1.070199963000000,0.875233827335207,0.077182030230209,0.392172506287601,0.332731988876858,0.000246871611479,0.013987209327681,0.023344137500136,0.051548412802435,0.038286524746292,0.024203188365285,0.039726567721279,0.060293331075599,0.528844597755889,0.228030377248688,0.742173249968129,0.242545704033707,0.000123769868307,0.067556965434381,0.042510102243078,0.041405714184520,0.007905129499219,0.015928557032119,0.005214287954923,0.008148828455643
80,MCMC,Gibbs,/,6859341.396934678778052,7289,0,1.075247882000000,1.074523954000000,0.875231995401572,0.077182030230209,0.392174092337993,0.332734470166968,0.000246871347379,0.013990498967401,0.023347366556264,0.051548412802435,0.038288083699193,0.024203188365285,0.039727598558707,0.060293331075599,0.528843212510469,0.228027162141900,0.742168505771530,0.242545704033707,0.000123769658207,0.067561092871954,0.042510102243078,0.041405714184520,0.007905129499219,0.015928557032119,0.005214287954923,0.008148828455643
80,MCMC,Gibbs,/,6859162.171397816389799,7319,0,1.079694622000000,1.078973890000000,0.875225612969924,0.077182030230209,0.392173463620242,0.332735368447620,0.000246872270399,0.013990498967401,0.023347366556264,0.051548412802435,0.038292911964847,0.024203188365285,0.039727598558707,0.060293331075599,0.528838243462017,0.228027162141900,0.742170314484592,0.242545415465487,0.000123769620355,0.067561092871954,0.042511998031459,0.041410543201071,0.007905129499219,0.015931356747740,0.005218415462468,0.008150821372568
80,MCMC,Gibbs,/,6858912.496732359752059,7349,0,1.084144388000000,1.083420460000000,0.875225612969924,0.077180710143955,0.392173463620242,0.332737919590513,0.000246874670438,0.013990498967401,0.023347366556264,0.051548412802435,0.038292911964847,0.024203188365285,0.039728179902039,0.060296074161714,0.528835660143394,0.228023927906425,0.742175505135109,0.242548121804390,0.000123769620355,0.067561979471495,0.042523518128190,0.041412132130850,0.007910140425906,0.015936676400799,0.005224599607887,0.008152557554665
80,MCMC,Gibbs,/,6858659.827698472887278,7379,0,1.088518642000000,1.087794925000000,0.875225612969924,0.077177577862132,0.392173463620242,0.332736430552327,0.000246874670438,0.013990498967401,0.023347366556264,0.051550682780038,0.038293931437702,0.024210347023164,0.039729361339860,0.060296074161714,0.528830418285827,0.228023429737205,0.742178518109296,0.242547054272161,0.000123769381773,0.067561979471495,0.042526074453397,0.041412132130850,0.007910140425906,0.015942674229123,0.005227295300498,0.008152557554665
80,MCMC,Gibbs,/,6858559.305853629484773,7409,0,1.092829889000000,1.092105971000000,0.875223399587571,0.077177577862132,0.392173463620242,0.332734912745151,0.000246874670438,0.013990498967401,0.023347366556264,0.051550413403263,0.038298404982117,0.024212367295609,0.039733759703977,0.060304734069676,0.528830418285827,0.228023429737205,0.742178119410998,0.242540380487690,0.000123768110582,0.067561979471495,0.042526831631092,0.041412132130850,0.007910140425906,0.015942674229123,0.005227295300498,0.008152557554665
80,MCMC,Gibbs,/,6858409.443367789499462,7439,0,1.097260298000000,1.096536431000000,0.875222046711991,0.077177577862132,0.392177323765527,0.332734912745151,0.000246873240957,0.013992728703916,0.023349357044598,0.051554779781865,0.038298404982117,0.024212367295609,0.039733844841017,0.060311716164060,0.528830051555479,0.228023429737205,0.742178119410998,0.242542521500322,0.000123767330702,0.067561979471495,0.042529597177462,0.041412132130850,0.007910225891648,0.015943351262218,0.005233972695229,0.008154268006418
80,MCMC,Gibbs,/,6858106.734960353933275,7469,0,1.101573739000000,1.100849821000000,0.875220398492707,0.077177577862132,0.392177323765527,0.332734343855321,0.000246872349495,0.014000461571782,0.023349357044598,0.051554779781865,0.038299929436605,0.024212367295609,0.039736447996290,0.060311716164060,0.528816235066004,0.228023429737205,0.742181549926601,0.242547892456742,0.000123765840180,0.067563832415356,0.042529808323912,0.041412132130850,0.007910011758196,0.015943351262218,0.005235016641472,0.008154268006418
80,MCMC,Gibbs,/,6857929.293960162438452,7499,0,1.105913339000000,1.105189471000000,0.875219948335258,0.077177577862132,0.392178380294049,0.332734343855321,0.000246872349495,0.014003159022318,0.023349879396502,0.051560018809081,0.038303985843560,0.024214647222337,0.039736447996290,0.060316720364346,0.528816235066004,0.228019610413663,0.742180624949349,0.242551104910153,0.000123765413377,0.067563832415356,0.042529808323912,0.041412902525777,0.007914428964021,0.015943351262218,0.005235016641472,0.008154268006418
80,MCMC,Gibbs,/,6857747.138583171181381,7529,0,1.110230867000000,1.109506929000000,0.875219954349973,0.077171518470408,0.392178380294049,0.332733379692323,0.000246873156418,0.014005063762592,0.023355993239242,0.051560018809081,0.038303985843560,0.024214647222337,0.039736447996290,0.060316720364346,0.528816235066004,0.228018939310304,0.742178140609085,0.242549288301239,0.000123766447948,0.067564356139717,0.042530259412493,0.041414205610537,0.007914428964021,0.015943351262218,0.005234632540131,0.008159739184556
80,MCMC,Gibbs,/,6857615.244614735245705,7559,0,1.114600894000000,1.113877006000000,0.875212087491347,0.077171518470408,0.392183591118838,0.332729383212543,0.000246873901164,0.014005063762592,0.023355993239242,0.051559732789417,0.038303985843560,0.024214647222337,0.039736447996290,0.060316720364346,0.528816235066004,0.228013766976415,0.742178140609085,0.242550118439015,0.000123766757959,0.067564356139717,0.042530259412493,0.041414205610537,0.007914428964021,0.015943351262218,0.005240837409397,0.008159739184556
80,MCMC,Gibbs,/,6857545.906958995386958,7589,0,1.118976641000000,1.118252693000000,0.875212087491347,0.077170126057381,0.392186314201064,0.332725498082203,0.000246874850249,0.014005063762592,0.023356075124481,0.051562352307809,0.038306677189392,0.024214647222337,0.039739120804560,0.060316720364346,0.528816235066004,0.228013766976415,0.742177739510393,0.242549552865624,0.000123766610088,0.067565052460000,0.042530259412493,0.041414205610537,0.007914428964021,0.015947445192543,0.005240837409397,0.008159739184556
80,MCMC,Gibbs,/,6857464.164718544110656,7619,0,1.123352679000000,1.122628791000000,0.875212087491347,0.077170126057381,0.392183263321533,0.332726868315511,0.000246874850249,0.014007167050941,0.023357579190749,0.051562352307809,0.038307084667905,0.024214647222337,0.039739120804560,0.060316720364346,0.528816235066004,0.228013766976415,0.742176481547111,0.242540113740645,0.000123768057107,0.067565052460000,0.042530259412493,0.041416638237196,0.007915933773314,0.015948655716140,0.005243251264916,0.008159739184556
80,MCMC,Gibbs,/,6857233.042137429118156,7649,0,1.127679234000000,1.126955357000000,0.875209049773896,0.077165888953483,0.392183263321533,0.332723148524834,0.000246874850249,0.014007167050941,0.023357579190749,0.051564614550640,0.038307084667905,0.024215272345941,0.039740495678275,0.060316720364346,0.528811980075131,0.228013766976415,0.742176481547111,0.242540113740645,0.000123768321185,0.067566454003867,0.042536791339616,0.041416638237196,0.007917491356806,0.015956809307603,0.005247514701685,0.008159739184556
80,MCMC,Gibbs,/,6857044.440781189128757,7679,0,1.132048569000000,1.131324632000000,0.875206428768655,0.077165888953483,0.392177739221461,0.332724521050932,0.000246873196990,0.014007167050941,0.023357579190749,0.051564671297294,0.038307084667905,0.024215272345941,0.039740495678275,0.060316720364346,0.528811980075131,0.228004133061601,0.742175679204284,0.242540113740645,0.000123768653034,0.067566454003867,0.042541520948487,0.041420825433659,0.007917491356806,0.015956809307603,0.005251367892770,0.008159739184556
80,MCMC,Gibbs,/,6856828.174034409224987,7709,0,1.136432261000000,1.135708354000000,0.875195678418552,0.077158763305853,0.392177400621884,0.332723108394520,0.000246873735847,0.014007424525631,0.023359859402561,0.051564671297294,0.038307084667905,0.024215272345941,0.039740452343154,0.060320426591613,0.528811980075131,0.228004133061601,0.742175651856521,0.242539797153350,0.000123768653034,0.067566454003867,0.042544268125271,0.041430802869884,0.007917491356806,0.015956809307603,0.005259530007190,0.008159739184556
80,MCMC,Gibbs,/,6856679.215646713972092,7739,0,1.140737978000000,1.140014071000000,0.875192564517990,0.077158763305853,0.392178344910296,0.332725474767107,0.000246873820224,0.014012364620394,0.023359859402561,0.051568254822893,0.038307084667905,0.024215272345941,0.039740452343154,0.060323586658605,0.528811304075375,0.228004133061601,0.742170585798244,0.242539797153350,0.000123769463097,0.067566454003867,0.042548864706788,0.041430802869884,0.007921393506999,0.015956809307603,0.005260315050739,0.008159739184556
80,MCMC,Gibbs,/,6856402.699287904426455,7769,0,1.145053783000000,1.144329906000000,0.875192564517990,0.077158763305853,0.392178854389256,0.332720881677729,0.000246873026915,0.014012364620394,0.023363096846082,0.051568254822893,0.038309506994923,0.024215912938674,0.039744988058470,0.060331504370870,0.528806751797825,0.227998890749178,0.742170585798244,0.242537716236318,0.000123769741014,0.067566454003867,0.042552372052106,0.041430802869884,0.007925480590617,0.015958054571528,0.005260315050739,0.008159739184556
80,MCMC,Gibbs,/,6856329.565462940372527,7799,0,1.149427115000000,1.148703188000000,0.875192564517990,0.077159209409278,0.392180580933876,0.332719992317160,0.000246873961759,0.014012899791827,0.023364305359204,0.051568254822893,0.038309506994923,0.024215912938674,0.039744988749106,0.060331504370870,0.528806278897199,0.227997603373880,0.742170585798244,0.242534487567631,0.000123770566416,0.067566454003867,0.042553769740340,0.041430802869884,0.007930014413186,0.015958054571528,0.005260315050739,0.008159739184556
80,MCMC,Gibbs,/,6856183.394063895568252,7829,0,1.153756807000000,1.153032930000000,0.875192564517990,0.077159209409278,0.392175017086668,0.332721157219218,0.000246875130561,0.014014899961284,0.023366020968545,0.051569389625654,0.038309506994923,0.024215912938674,0.039744988749106,0.060331504370870,0.528803229525189,0.227997603373880,0.742170497044699,0.242530158940554,0.000123770566416,0.067572850014354,0.042553769740340,0.041430802869884,0.007929913470167,0.015958054571528,0.005267876186369,0.008159739184556
80,MCMC,Gibbs,/,6856114.030857726931572,7859,0,1.158171166000000,1.157447410000000,0.875189876758800,0.077159209409278,0.392175017086668,0.332724299705214,0.000246875803527,0.014014899961284,0.023366020968545,0.051573654827703,0.038309997276313,0.024215912938674,0.039744988749106,0.060331504370870,0.528803229525189,0.227997603373880,0.742171546242253,0.242532760623583,0.000123770566416,0.067578542832866,0.042553769740340,0.041430802869884,0.007929913470167,0.015958054571528,0.005271825187339,0.008163723445820
80,MCMC,Gibbs,/,6855956.597917212173343,7889,0,1.162440053000000,1.161716177000000,0.875187302403624,0.077158256850832,0.392175017086668,0.332725601277307,0.000246878564731,0.014014899961284,0.023366020968545,0.051584590854864,0.038309997276313,0.024215912938674,0.039744988749106,0.060333586482408,0.528800528027981,0.227994570538027,0.742177205308871,0.242527198367777,0.000123770566416,0.067578542832866,0.042553769740340,0.041435479120337,0.007933112078260,0.015958054571528,0.005275939873502,0.008163723445820
80,MCMC,Gibbs,/,6855851.377008784562349,7919,0,1.166800602000000,1.166079651000000,0.875186902139548,0.077158256850832,0.392182871880038,0.332719181738998,0.000246878564731,0.014015751218183,0.023366158879827,0.051584590854864,0.038311944777379,0.024221050101224,0.039744988749106,0.060333586482408,0.528799764850197,0.227994570538027,0.742176304071018,0.242527198367777,0.000123771430149,0.067578542832866,0.042553769740340,0.041435479120337,0.007933112078260,0.015958054571528,0.005275939873502,0.008168705835927
80,MCMC,Gibbs,/,6855643.041988264769316,7949,0,1.171164878000000,1.170440881000000,0.875184642488541,0.077152637531912,0.392182359146366,0.332719181738998,0.000246878137845,0.014017290989764,0.023368523960721,0.051588228245012,0.038314985436867,0.024221050101224,0.039744976895940,0.060334662419484,0.528795479026004,0.227994570538027,0.742176304071018,0.242527198367777,0.000123773727865,0.067578542832866,0.042553769740340,0.041435479120337,0.007933112078260,0.015959793017034,0.005280268948949,0.008168705835927
80,MCMC,Gibbs,/,6855475.741485427133739,7979,0,1.175392839000000,1.174668842000000,0.875184642488541,0.077148088515641,0.392184647105603,0.332720472036695,0.000246878404138,0.014020230028623,0.023368813059996,0.051592973014243,0.038314985436867,0.024221050101224,0.039746881909775,0.060340472669415,0.528791359353960,0.227994570538027,0.742180855205545,0.242538679461809,0.000123772939337,0.067584549304521,0.042553769740340,0.041435479120337,0.007933112078260,0.015959793017034,0.005281360622999,0.008168705835927
80,MCMC,Gibbs,/,6855259.436712656170130,8009,0,1.179632792000000,1.178908765000000,0.875184642488541,0.077148088515641,0.392184647105603,0.332712772204124,0.000246878170845,0.014026047833845,0.023369154000680,0.051595751214215,0.038314985436867,0.024221050101224,0.039748635103665,0.060340472669415,0.528791359353960,0.227989815277220,0.742180855205545,0.242535871323214,0.000123773014285,0.067586829400825,0.042553769740340,0.041435479120337,0.007937114105862,0.015959793017034,0.005290706235328,0.008168705835927
80,MCMC,Gibbs,/,6854898.758186900988221,8039,0,1.183853329000000,1.183129282000000,0.875180776155080,0.077142762833278,0.392184647105603,0.332710181297041,0.000246878170845,0.014026047833845,0.023371776705133,0.051600716149057,0.038314985436867,0.024227632563170,0.039754058603782,0.060340642431186,0.528791359353960,0.227980289957664,0.742176742042076,0.242530998142391,0.000123775289802,0.067595210094243,0.042553769740340,0.041438442286861,0.007937114105862,0.015959793017034,0.005290706235328,0.008168705835927
80,MCMC,Gibbs,/,6854726.798966542817652,8069,0,1.188090657000000,1.187366631000000,0.875178998518104,0.077142313859492,0.392183971699379,0.332710181297041,0.000246877330074,0.014026047833845,0.023373153327309,0.051603655500893,0.038319106785571,0.024227632563170,0.039754058603782,0.060340522912509,0.528791359353960,0.227976014593284,0.742176742042076,0.242531169554454,0.000123775289802,0.067606865097182,0.042553769740340,0.041443488141016,0.007937114105862,0.015961726038482,0.005290706235328,0.008169710246953
80,MCMC,Gibbs,/,6854519.819054396823049,8099,0,1.192307197000000,1.191583170000000,0.875176376873041,0.077138378018120,0.392183971699379,0.332713843553844,0.000246877330074,0.014037115441190,0.023373153327309,0.051603421126777,0.038319106785571,0.024227632563170,0.039754058603782,0.060340522912509,0.528791047694249,0.227975681051028,0.742174296199778,0.242530140112424,0.000123777335624,0.067607402603066,0.042553490098573,0.041443488141016,0.007937114105862,0.015961726038482,0.005297031821289,0.008170209818748
80,MCMC,Gibbs,/,6854223.754586964845657,8129,0,1.196647457000000,1.195927739000000,0.875174600127830,0.077138378018120,0.392182589172818,0.332713843553844,0.000246877297661,0.014041879574389,0.023375987453658,0.051603421126777,0.038319106785571,0.024231085388359,0.039754490471180,0.060340522912509,0.528791047694249,0.227972166998558,0.742177149397958,0.242530037568265,0.000123777066533,0.067607402603066,0.042563018362129,0.041447298331386,0.007938178537100,0.015964085136832,0.005297304580396,0.008171977276031
80,MCMC,Gibbs,/,6854049.941181560978293,8159,0,1.201055094000000,1.200334264000000,0.875173869573180,0.077133853044670,0.392179932315981,0.332713093212846,0.000246875107945,0.014041879574389,0.023379422313180,0.051606911666978,0.038319106785571,0.024231085388359,0.039757745489019,0.060344072690204,0.528791047694249,0.227972166998558,0.742166953536208,0.242530037568265,0.000123775707452,0.067609555147681,0.042563018362129,0.041448242909797,0.007938178537100,0.015966671036974,0.005302728838589,0.008176947662787
80,MCMC,Gibbs,/,6853850.379274874925613,8189,0,1.205559072000000,1.204773520000000,0.875168766369267,0.077133519919933,0.392178636202126,0.332709075054133,0.000246872845680,0.014041879574389,0.023381223094044,0.051609601584873,0.038323590121189,0.024231085388359,0.039757745489019,0.060344482113617,0.528783771527010,0.227971411734579,0.742166953536208,0.242530037568265,0.000123775423693,0.067613458026001,0.042563018362129,0.041448958743371,0.007938178537100,0.015966671036974,0.005302728838589,0.008176947662787
80,MCMC,Gibbs,/,6853581.214022367261350,8219,0,1.210000412000000,1.209215791000000,0.875166521950363,0.077125139930286,0.392181375808260,0.332708904579916,0.000246874456511,0.014041879574389,0.023387597877004,0.051615423420365,0.038323590121189,0.024231085388359,0.039757745489019,0.060344482113617,0.528779601332614,0.227971411734579,0.742169422657089,0.242526135058215,0.000123775423693,0.067613458026001,0.042567528132040,0.041448958743371,0.007940807551971,0.015966671036974,0.005302728838589,0.008176947662787
80,MCMC,Gibbs,/,6853464.960814740508795,8249,0,1.214549363000000,1.213718907000000,0.875166521950363,0.077121361286328,0.392181375808260,0.332708419499096,0.000246875433001,0.014045402894865,0.023387597877004,0.051615423420365,0.038325254450709,0.024231085388359,0.039760280593436,0.060346965225971,0.528779601332614,0.227971411734579,0.742171411924338,0.242524607638269,0.000123775585211,0.067618024782622,0.042567528132040,0.041453486087908,0.007942022873501,0.015966691881403,0.005302728838589,0.008176947662787
80,MCMC,Gibbs,/,6853331.300497684627771,8279,0,1.219422501000000,1.218488131000000,0.875165083176592,0.077121361286328,0.392185953500931,0.332705489528740,0.000246875433001,0.014047340932158,0.023387597877004,0.051615423420365,0.038325616902930,0.024231085388359,0.039760280593436,0.060356120877196,0.528779601332614,0.227971411734579,0.742171411924338,0.242523861962113,0.000123774711987,0.067625393166044,0.042572417698859,0.041454410986105,0.007943936968933,0.015966691881403,0.005307524714289,0.008177653623197
80,MCMC,Gibbs,/,6853107.714778779074550,8309,0,1.223874381000000,1.222938839000000,0.875165083176592,0.077121361286328,0.392185953500931,0.332715787155440,0.000246875433001,0.014048081288954,0.023395091378112,0.051615423420365,0.038325515209562,0.024231085388359,0.039761466535866,0.060356120877196,0.528778712867015,0.227971411734579,0.742167823864020,0.242520239073609,0.000123775842416,0.067625393166044,0.042576010500404,0.041454410986105,0.007949690901788,0.015969715493104,0.005309315702518,0.008177653623197
80,MCMC,Gibbs,/,6852788.651788923889399,8339,0,1.228238146000000,1.227301832000000,0.875161707823354,0.077121361286328,0.392182643177514,0.332715787155440,0.000246878128666,0.014048081288954,0.023405147006499,0.051617998115331,0.038331528942124,0.024235542168705,0.039766062128649,0.060356593089462,0.528778712867015,0.227971444545674,0.742165754577878,0.242519504881812,0.000123776095206,0.067625393166044,0.042576010500404,0.041454410986105,0.007949690901788,0.015969715493104,0.005312512524500,0.008177653623197
80,MCMC,Gibbs,/,6852704.340965813025832,8369,0,1.232659198000000,1.231723555000000,0.875161707823354,0.077121361286328,0.392180316198520,0.332719548983989,0.000246877228836,0.014048081288954,0.023405147006499,0.051624005814610,0.038331528942124,0.024238229888980,0.039770054637540,0.060355488398010,0.528778712867015,0.227971444545674,0.742169842216483,0.242519504881812,0.000123775696687,0.067625393166044,0.042578442210142,0.041456764501902,0.007949690901788,0.015969715493104,0.005312512524500,0.008175309694975
80,MCMC,Gibbs,/,6852582.719465038739145,8399,0,1.237208980000000,1.236273910000000,0.875161707823354,0.077117335982867,0.392184154396719,0.332720065089843,0.000246880642243,0.014048081288954,0.023405147006499,0.051625708071553,0.038331528942124,0.024238229888980,0.039780057100209,0.060358439041242,0.528778712867015,0.227970969952002,0.742165561236712,0.242519520277357,0.000123778493766,0.067625393166044,0.042578442210142,0.041456764501902,0.007949690901788,0.015969715493104,0.005317968962637,0.008178109288729
80,MCMC,Gibbs,/,6852440.752502781338990,8429,0,1.241642085000000,1.240705652000000,0.875154288155512,0.077117335982867,0.392190400428806,0.332719207685008,0.000246879714184,0.014053176007278,0.023405147006499,0.051625283864190,0.038331528942124,0.024238229888980,0.039782349080051,0.060368458708663,0.528778712867015,0.227969984731248,0.742167199893818,0.242528791908379,0.000123778516080,0.067625737064977,0.042578442210142,0.041457934437606,0.007949690901788,0.015969715493104,0.005317968962637,0.008178109288729
80,MCMC,Gibbs,/,6852315.428805120289326,8459,0,1.246061825000000,1.245124149000000,0.875150877671007,0.077117335982867,0.392193679291565,0.332719207685008,0.000246878743169,0.014054214109404,0.023405668275985,0.051631663107374,0.038333541494164,0.024238229888980,0.039783466476339,0.060373664540287,0.528778122730697,0.227967250442319,0.742163774510238,0.242526830279135,0.000123778195645,0.067625781016326,0.042578442210142,0.041457934437606,0.007949690901788,0.015969715493104,0.005319281961079,0.008178109288729
80,MCMC,Gibbs,/,6852136.900539427995682,8489,0,1.250468079000000,1.249532177000000,0.875139433894825,0.077117335982867,0.392192850452965,0.332717074240827,0.000246879126415,0.014056091770225,0.023405668275985,0.051631663107374,0.038340009262616,0.024238229888980,0.039783466476339,0.060376462317721,0.528777683169414,0.227965180764245,0.742165624467615,0.242525914090134,0.000123778195645,0.067625781016326,0.042578442210142,0.041457934437606,0.007951772881721,0.015970971892137,0.005321836347505,0.008178109288729
