NbCI,NB_Classe,Method,Parametre_method_1,Parametre_method_2,fct_obj,nbr_evaluation,nbr_evaluation_aborted,temps,temps_CPU,delta_0,gamma_0,eps_0,r_0,x0_infect_0,beta0_0,beta1_0,beta2_0,beta3_0,beta4_0,beta5_0,beta6_0
4,1,MCMC,Metropolis,/,-122600.105601535789901,159999,0,15.225951834000002,15.081432243000000,0.055249693609691,0.580976672354972,0.692306678668799,0.166483624719880,0.000132364624635,0.055695709607898,0.040332474045916,0.056282072306936,0.035656205586276,0.049892329917687,0.051741910437607,0.046013448803473
